time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1724758639054025700,1075.4790256347655,0,0.029999999329447746,14.563013076782227,3.299999952316284,6.024770726753559e-8,0,519,73.770186,18.5574821
1724758640055507200,1076.480507080078,0,0.019999999552965164,14.573027610778809,3.3329999446868896,1.546514027950252e-8,0,519,73.770186,18.5574821
1724758641064642300,1077.4896423339844,0,0.009999999776482582,14.58311939239502,3.4000000953674316,3.8981147199024235e-9,0,519,73.770186,18.5574821
1724758642044830200,1078.4698303222656,0,0.009999999776482582,14.592921257019043,3.4159998893737793,9.917713317264543e-10,0,519,73.770186,18.5574821
1724758643054409700,1079.4794096679686,0,0.009999999776482582,14.60301685333252,3.5,2.465070925161683e-10,0,519,73.770186,18.5574821
1724758644050516700,1080.4755168457032,0,0.009999999776482582,14.612977981567383,3.4159998893737793,6.096192994853311e-11,0,519,73.770186,18.5574821
1724758644167000000,1080.592,0,1.5,14.612977981567383,3.7209999561309814,4.581415802284994e-11,0,519,73.770186,18.5574821
1724758645053214700,1081.4782145996094,0,0.009999999776482582,14.623004913330078,3.618000030517578,1.485307363213728e-11,0,519,73.770186,18.5574821
1724758646044116700,1082.4691166992188,0,0.009999999776482582,14.632913589477539,3.546999931335449,4.545267807964937e-12,0,519,73.770186,18.5574821
1724758647050701800,1083.4757019042968,0,0.009999999776482582,14.642979621887207,3.553999900817871,1.2912559476524477e-12,0,519,73.770186,18.5574821
1724758648048155100,1084.4731550292968,0,0.019999999552965164,14.6529541015625,3.546999931335449,3.4193451564114297e-13,0,519,73.770186,18.5574821
1724758649052131600,1085.477131591797,0,0.019999999552965164,14.662994384765625,3.638000011444092,6.457058195422083e-14,0,519,73.770186,18.5574821
1724758650047964700,1086.4729645996094,0,0.019999999552965164,20.456188201904297,3.25,3.2993705288480654e-14,0,519,73.770186,18.5574821
1724758651047876400,1087.4728764648437,0,0.009999999776482582,20.4661865234375,3.4000000953674316,9.155186950617154e-15,0,519,73.770186,18.5574821
1724758652052414000,1088.4774140625,0,0.009999999776482582,20.476232528686523,3.4000000953674316,9.155186950617154e-15,0,519,73.770186,18.5574821
1724758653051264500,1089.476264404297,0,0.009999999776482582,20.486221313476562,3.4000000953674316,9.155186950617154e-15,0,519,73.770186,18.5574821
1724758654051495700,1090.4764956054687,0,0.019999999552965164,20.49622344970703,3.4159998893737793,9.155186950617154e-15,0,519,73.770186,18.5574821
1724758655050645800,1091.4756457519532,0,0.019999999552965164,20.506214141845703,3.5,9.155186950617154e-15,0,519,73.770186,18.5574821
1724758656050108700,1092.475108642578,0,0.029999999329447746,20.51620864868164,3.5,9.155186950617154e-15,0,519,73.770186,18.5574821
1724758657048769500,1093.47376953125,0,0.019999999552965164,20.526195526123047,3.4159998893737793,9.155186950617154e-15,0,519,73.770186,18.5574821
